"PC1","PC2","name","gender","decade"
-3.38196455207551,4.46978237323706,"Earnest","male","1870s"
4.1353043641986,3.25503642646174,"Gus","male","1870s"
1.3860490775299,-1.04326098635931,"Russell","male","1870s"
0.210321299047779,-2.50120910549281,"Adam","male","1870s"
-0.390109348569014,-1.29793160036683,"Jay","male","1870s"
0.840478130484458,-3.15960098130468,"Wallace","male","1870s"
3.5147045976108,1.79713282921688,"Otis","male","1870s"
1.96886075442259,1.23019618100346,"Stanley","male","1870s"
3.97245201712248,2.52062456210438,"Adolph","male","1870s"
3.51616549453675,3.26603941517307,"Jake","male","1870s"
4.89991680123519,3.88690229525979,"Roscoe","male","1870s"
4.2863793849633,2.88144694847635,"Maurice","male","1870s"
4.8218644586433,3.70057519168839,"Melvin","male","1870s"
2.3336991502259,0.0853563385640347,"Gilbert","male","1870s"
1.61750411708804,-1.37413037511761,"Ross","male","1870s"
3.57388576080973,1.64287043544434,"Willard","male","1870s"
-14.4075663457195,-6.56998995566422,"Mark","male","1870s"
2.78915493006981,0.0142005229527298,"Levi","male","1870s"
4.54970726579987,3.39328013567889,"Wilbur","male","1870s"
3.97785652306058,2.47848124075249,"Cornelius","male","1870s"
3.25201661823452,2.33265824329492,"Jose","male","1870s"
3.38385377999864,1.45704665252081,"Aaron","male","1870s"
4.90664529969521,3.8316390784236,"Elbert","male","1870s"
3.7902924637652,2.28396900938654,"Phillip","male","1870s"
-3.60737929545891,-9.58068715979774,"Morris","male","1870s"
3.98073780355972,2.3255983232893,"Noah","male","1870s"
4.97639432114864,4.02703560004918,"Claud","male","1870s"
-2.00821911967643,-3.62954857588926,"Clinton","male","1870s"
4.0021485627574,2.46621582300713,"Felix","male","1870s"
0.508242714909465,-1.53272875669168,"Moses","male","1870s"
4.12309685140325,2.38206748783506,"Elijah","male","1870s"
0.6948549263973,-3.03936619628816,"Nelson","male","1870s"
2.06582985129877,-0.539197771724086,"Simon","male","1870s"
5.03622893398117,4.08240798841329,"Lonnie","male","1870s"
4.78985224763215,3.76706097689526,"Virgil","male","1870s"
2.86383202970354,0.205324685206811,"Hiram","male","1870s"
3.58848939258254,1.88701217243278,"Jasper","male","1870s"
-3.63594941882875,-8.0282594183713,"Marshall","male","1870s"
3.19127935547967,1.75448041899794,"Manuel","male","1870s"
4.18267832235437,2.56167432698215,"Sylvester","male","1870s"
2.44516586641657,2.23274919784173,"Mike","male","1870s"
2.50458234300097,0.0294262093003057,"Abraham","male","1870s"
